C3836,wiki_books_1691,TRUE
C3164,wiki_books_2854,TRUE
C1285,wiki_books_13356,TRUE
C1953,wiki_books_15817,TRUE
C5587,wiki_books_13188,TRUE
C1348,wiki_books_1058,TRUE
C5579,wiki_books_3232,TRUE
C1279,wiki_books_13356,TRUE
C4575,wiki_books_13258,TRUE
C827,wiki_books_6019,TRUE
C2046,wiki_books_6635,TRUE
C998,wiki_books_13643,TRUE
C2442,wiki_books_13396,TRUE
C5426,wiki_books_10886,TRUE
C2058,wiki_books_6635,TRUE
C4636,wiki_books_2496,TRUE
C4941,wiki_books_15101,TRUE
C4875,wiki_books_4377,TRUE
C5498,wiki_books_2578,TRUE
C2372,wiki_books_15370,TRUE
C4990,wiki_books_3201,TRUE
C2337,wiki_books_4890,TRUE
C1028,wiki_books_10341,TRUE
C979,wiki_books_10321,TRUE
C1128,wiki_books_6715,TRUE
C2181,wiki_books_13324,TRUE
C4429,wiki_books_12797,TRUE
C2607,wiki_books_8477,TRUE
C2344,wiki_books_4890,TRUE
C5458,wiki_books_16209,TRUE
C3882,wiki_books_13719,TRUE
C2907,wiki_books_556,TRUE
C679,wiki_books_1710,TRUE
C969,wiki_books_2719,TRUE
C220,wiki_books_12328,TRUE
C562,wiki_books_2637,TRUE
C3614,wiki_books_14092,TRUE
C5000,wiki_books_3201,TRUE
C5035,wiki_books_11397,TRUE
C5532,wiki_books_15554,TRUE
C2192,wiki_books_15279,TRUE
C1200,wiki_books_15694,TRUE
C1428,wiki_books_11312,TRUE
C1711,wiki_books_14618,TRUE
C242,wiki_books_3148,TRUE
C5019,wiki_books_325,TRUE
C4692,wiki_books_16246,TRUE
C2441,wiki_books_13396,TRUE
C271,wiki_books_4251,TRUE
C5417,wiki_books_10330,TRUE
C2178,wiki_books_12414,TRUE
C4678,wiki_books_15754,TRUE
C4541,wiki_books_4026,TRUE
C990,wiki_books_13823,TRUE
C927,wiki_books_12761,TRUE
C2816,wiki_books_13977,TRUE
C215,wiki_books_16447,TRUE
C126,wiki_books_690,TRUE
C5556,wiki_books_1740,TRUE
C3995,wiki_books_13282,TRUE
C4983,wiki_books_16448,TRUE
C2029,wiki_books_10825,TRUE
C3592,wiki_books_547,TRUE
C239,wiki_books_1803,TRUE
C1257,wiki_books_1542,TRUE
C5071,wiki_books_13514,TRUE
C2655,wiki_books_15285,TRUE
C2002,wiki_books_10825,TRUE
C2270,wiki_books_14797,TRUE
C4238,wiki_books_14898,TRUE
C2182,wiki_books_13324,TRUE
C1921,wiki_books_12297,TRUE
C4553,wiki_books_91,TRUE
C1552,wiki_books_13868,TRUE
C873,wiki_books_7826,TRUE
C535,wiki_books_11723,TRUE
C2906,wiki_books_556,TRUE
C934,wiki_books_10770,TRUE
C4700,wiki_books_15926,TRUE
C1577,wiki_books_189,TRUE
C649,wiki_books_2859,TRUE
C2026,wiki_books_10825,TRUE
C2815,wiki_books_10749,TRUE
C937,wiki_books_3534,TRUE
C3618,wiki_books_1196,TRUE
C3200,wiki_books_10662,TRUE
C4911,wiki_books_13372,TRUE
C2445,wiki_books_13396,TRUE
C1882,wiki_books_8897,TRUE
C4331,wiki_books_908,TRUE
C2901,wiki_books_556,TRUE
C3105,wiki_books_9911,TRUE
C5072,wiki_books_13514,TRUE
C5386,wiki_books_11603,TRUE
C2530,wiki_books_7688,TRUE
C3215,wiki_books_15264,TRUE
C3835,wiki_books_1691,TRUE
C4494,wiki_books_12251,TRUE
C1277,wiki_books_13356,TRUE
C3883,wiki_books_13719,TRUE
C1273,wiki_books_12052,TRUE
C2449,wiki_books_13396,TRUE
C4227,wiki_books_14898,TRUE
C503,wiki_books_92,TRUE
C1574,wiki_books_189,TRUE
C580,wiki_books_997,TRUE
C1255,wiki_books_1542,TRUE
C2047,wiki_books_6635,TRUE
C2839,wiki_books_2540,TRUE
C4940,wiki_books_11892,TRUE
C4893,wiki_books_15033,TRUE
C1274,wiki_books_13356,TRUE
C1519,wiki_books_14631,TRUE
C2942,wiki_books_16543,TRUE
C1210,wiki_books_15340,TRUE
C5509,wiki_books_14810,TRUE
C4979,wiki_books_16448,TRUE
C134,wiki_books_15732,TRUE
C1408,wiki_books_14791,TRUE
C2604,wiki_books_1128,TRUE
C2000,wiki_books_10825,TRUE
C2703,wiki_books_16377,TRUE
C2019,wiki_books_10825,TRUE
C2668,wiki_books_5646,TRUE
C283,wiki_books_7802,TRUE
C4686,wiki_books_16246,TRUE
C1230,wiki_books_5765,TRUE
C5550,wiki_books_15472,TRUE
C3521,wiki_books_16376,TRUE
C4877,wiki_books_4377,TRUE
C361,wiki_books_9786,TRUE
C322,wiki_books_14085,TRUE
C872,wiki_books_7826,TRUE
C3003,wiki_books_15032,TRUE
C1934,wiki_books_11317,TRUE
C1505,wiki_books_13074,TRUE
C1027,wiki_books_12930,TRUE
C3755,wiki_books_823,TRUE
C968,wiki_books_2719,TRUE
C4311,wiki_books_783,TRUE
C2524,wiki_books_16194,TRUE
C489,wiki_books_12777,TRUE
C4406,wiki_books_11236,TRUE
C1518,wiki_books_14631,TRUE
C5415,wiki_books_13143,TRUE
C2062,wiki_books_6635,TRUE
C907,wiki_books_9270,TRUE
C3161,wiki_books_3403,TRUE
C3513,wiki_books_14559,TRUE
C2008,wiki_books_10825,TRUE
C878,wiki_books_7826,TRUE
C5529,wiki_books_16260,TRUE
C4405,wiki_books_13397,TRUE
C5606,wiki_books_5457,TRUE
C1511,wiki_books_16492,TRUE
C5155,wiki_books_365,TRUE
C591,wiki_books_7187,TRUE
C4538,wiki_books_16340,TRUE
C4084,wiki_books_11136,TRUE
C2446,wiki_books_13396,TRUE
C3090,wiki_books_6642,TRUE
C1258,wiki_books_1542,TRUE
C1087,wiki_books_6775,TRUE
C760,wiki_books_16066,TRUE
C3470,wiki_books_11132,TRUE
C2346,wiki_books_4890,TRUE
C975,wiki_books_14025,TRUE
C5381,wiki_books_10992,TRUE
C4865,wiki_books_13782,TRUE
C4977,wiki_books_16448,TRUE
C1992,wiki_books_15075,TRUE
C1516,wiki_books_14631,TRUE
C976,wiki_books_12562,TRUE
C757,wiki_books_16150,TRUE
C4986,wiki_books_16448,TRUE
C2821,wiki_books_1810,TRUE
C2450,wiki_books_13396,TRUE
C983,wiki_books_10321,TRUE
C4886,wiki_books_7380,TRUE
C1409,wiki_books_14791,TRUE
C5589,wiki_books_13188,TRUE
C1466,wiki_books_1179,TRUE
C4225,wiki_books_14898,TRUE
C3201,wiki_books_10662,TRUE
C254,wiki_books_13550,TRUE
C1935,wiki_books_11317,TRUE
C2580,wiki_books_10817,TRUE
C2881,wiki_books_7582,TRUE
C2033,wiki_books_10825,TRUE
C4978,wiki_books_16448,TRUE
C5416,wiki_books_14916,TRUE
C1444,wiki_books_11247,TRUE
C3079,wiki_books_1212,TRUE
C574,wiki_books_5398,TRUE
C955,wiki_books_2139,TRUE
C5057,wiki_books_11785,TRUE
C4862,wiki_books_13782,TRUE
C249,wiki_books_1336,TRUE
C5220,wiki_books_4725,FALSE
C4823,wiki_books_900,FALSE
C5418,wiki_books_13192,FALSE
C3629,wiki_books_325,FALSE
C4875,wiki_books_2746,FALSE
C2040,wiki_books_16004,FALSE
C5250,wiki_books_1425,FALSE
C1401,wiki_books_3891,FALSE
C3385,wiki_books_11433,FALSE
C4518,wiki_books_15458,FALSE
C4453,wiki_books_6353,FALSE
C1050,wiki_books_16378,FALSE
C775,wiki_books_16015,FALSE
C2647,wiki_books_13062,FALSE
C1521,wiki_books_12520,FALSE
C969,wiki_books_15471,FALSE
C3875,wiki_books_4996,FALSE
C3895,wiki_books_500,FALSE
C349,wiki_books_12534,FALSE
C4869,wiki_books_6951,FALSE
C1422,wiki_books_8206,FALSE
C1154,wiki_books_3621,FALSE
C4711,wiki_books_9387,FALSE
C5488,wiki_books_4297,FALSE
C1767,wiki_books_9502,FALSE
C4757,wiki_books_13940,FALSE
C884,wiki_books_2706,FALSE
C3501,wiki_books_5880,FALSE
C5011,wiki_books_16187,FALSE
C3166,wiki_books_12407,FALSE
C554,wiki_books_6645,FALSE
C4399,wiki_books_1249,FALSE
C3529,wiki_books_3595,FALSE
C762,wiki_books_15946,FALSE
C2549,wiki_books_10536,FALSE
C1563,wiki_books_6487,FALSE
C5482,wiki_books_3702,FALSE
C583,wiki_books_8647,FALSE
C1998,wiki_books_1602,FALSE
C5653,wiki_books_10151,FALSE
C3687,wiki_books_650,FALSE
C3467,wiki_books_4358,FALSE
C5620,wiki_books_6905,FALSE
C507,wiki_books_4847,FALSE
C3383,wiki_books_3107,FALSE
C1250,wiki_books_11334,FALSE
C3030,wiki_books_1637,FALSE
C767,wiki_books_11900,FALSE
C2332,wiki_books_389,FALSE
C631,wiki_books_2922,FALSE
C2191,wiki_books_12342,FALSE
C2291,wiki_books_7819,FALSE
C5371,wiki_books_12944,FALSE
C516,wiki_books_16158,FALSE
C3585,wiki_books_14283,FALSE
C2466,wiki_books_7987,FALSE
C5151,wiki_books_8438,FALSE
C3318,wiki_books_6031,FALSE
C120,wiki_books_5847,FALSE
C2348,wiki_books_3346,FALSE
C4289,wiki_books_15251,FALSE
C2,wiki_books_12391,FALSE
C3759,wiki_books_6095,FALSE
C378,wiki_books_459,FALSE
C3119,wiki_books_8070,FALSE
C870,wiki_books_14515,FALSE
C1892,wiki_books_15503,FALSE
C1535,wiki_books_988,FALSE
C386,wiki_books_5063,FALSE
C4106,wiki_books_4468,FALSE
C3451,wiki_books_2223,FALSE
C4893,wiki_books_5232,FALSE
C2564,wiki_books_9591,FALSE
C2958,wiki_books_9166,FALSE
C351,wiki_books_7606,FALSE
C1993,wiki_books_8205,FALSE
C3420,wiki_books_9950,FALSE
C4149,wiki_books_8596,FALSE
C2526,wiki_books_12884,FALSE
C1010,wiki_books_10484,FALSE
C1871,wiki_books_6553,FALSE
C792,wiki_books_8173,FALSE
C4121,wiki_books_14365,FALSE
C2433,wiki_books_11366,FALSE
C5475,wiki_books_12569,FALSE
C3335,wiki_books_14814,FALSE
C5266,wiki_books_15038,FALSE
C1784,wiki_books_9016,FALSE
C4995,wiki_books_9296,FALSE
C5190,wiki_books_15387,FALSE
C1395,wiki_books_599,FALSE
C2404,wiki_books_14505,FALSE
C4736,wiki_books_6317,FALSE
C3965,wiki_books_4906,FALSE
C3549,wiki_books_11810,FALSE
C2662,wiki_books_7783,FALSE
C4066,wiki_books_11680,FALSE
C99,wiki_books_3746,FALSE
C5342,wiki_books_13267,FALSE
C4989,wiki_books_7788,FALSE
C1699,wiki_books_1351,FALSE
C2809,wiki_books_3597,FALSE
C1328,wiki_books_9137,FALSE
C602,wiki_books_9645,FALSE
C1676,wiki_books_959,FALSE
C3664,wiki_books_9786,FALSE
C790,wiki_books_268,FALSE
C2136,wiki_books_3153,FALSE
C5636,wiki_books_4708,FALSE
C150,wiki_books_5842,FALSE
C3516,wiki_books_10399,FALSE
C4003,wiki_books_12175,FALSE
C1076,wiki_books_4780,FALSE
C64,wiki_books_16447,FALSE
C2630,wiki_books_3000,FALSE
C1268,wiki_books_6708,FALSE
C3835,wiki_books_16184,FALSE
C2542,wiki_books_12468,FALSE
C2540,wiki_books_6781,FALSE
C5466,wiki_books_11064,FALSE
C1697,wiki_books_9526,FALSE
C2874,wiki_books_9627,FALSE
C1924,wiki_books_1459,FALSE
C1823,wiki_books_5959,FALSE
C3742,wiki_books_7696,FALSE
C858,wiki_books_1429,FALSE
C104,wiki_books_2103,FALSE
C3886,wiki_books_11402,FALSE
C4401,wiki_books_1492,FALSE
C2273,wiki_books_5544,FALSE
C463,wiki_books_14136,FALSE
C599,wiki_books_12836,FALSE
C2932,wiki_books_2404,FALSE
C3599,wiki_books_9783,FALSE
C4956,wiki_books_8852,FALSE
C4705,wiki_books_1227,FALSE
C4885,wiki_books_2858,FALSE
C94,wiki_books_13937,FALSE
C2852,wiki_books_10802,FALSE
C580,wiki_books_8201,FALSE
C3453,wiki_books_13071,FALSE
C2013,wiki_books_12433,FALSE
C1920,wiki_books_11834,FALSE
C283,wiki_books_2280,FALSE
C3676,wiki_books_12186,FALSE
C198,wiki_books_7998,FALSE
C439,wiki_books_806,FALSE
C244,wiki_books_9301,FALSE
C4840,wiki_books_13912,FALSE
C3028,wiki_books_13439,FALSE
C4634,wiki_books_12314,FALSE
C4958,wiki_books_11701,FALSE
C2509,wiki_books_366,FALSE
C1838,wiki_books_2860,FALSE
C1803,wiki_books_3102,FALSE
C61,wiki_books_2455,FALSE
C489,wiki_books_3598,FALSE
C2255,wiki_books_14417,FALSE
C2371,wiki_books_5095,FALSE
C1950,wiki_books_13697,FALSE
C3995,wiki_books_10271,FALSE
C3702,wiki_books_9315,FALSE
C4421,wiki_books_8223,FALSE
C110,wiki_books_14010,FALSE
C537,wiki_books_7996,FALSE
C4337,wiki_books_14816,FALSE
C3647,wiki_books_9464,FALSE
C1778,wiki_books_9220,FALSE
C2656,wiki_books_15676,FALSE
C1547,wiki_books_6894,FALSE
C2156,wiki_books_8622,FALSE
C2424,wiki_books_2358,FALSE
C3635,wiki_books_1943,FALSE
C3688,wiki_books_15027,FALSE
C5136,wiki_books_15745,FALSE
C4632,wiki_books_13941,FALSE
C5324,wiki_books_10778,FALSE
C1145,wiki_books_15193,FALSE
C575,wiki_books_6263,FALSE
C699,wiki_books_4563,FALSE
C29,wiki_books_8115,FALSE
C1220,wiki_books_14,FALSE
C5536,wiki_books_9942,FALSE
C501,wiki_books_15651,FALSE
C4698,wiki_books_14140,FALSE
C5523,wiki_books_456,FALSE
C2577,wiki_books_16353,FALSE
C3797,wiki_books_1610,FALSE
C5027,wiki_books_5715,FALSE
C3331,wiki_books_14459,FALSE
C1841,wiki_books_4381,FALSE
C4620,wiki_books_11856,FALSE
C4336,wiki_books_8487,FALSE
C4539,wiki_books_16295,FALSE
C2922,wiki_books_2424,FALSE
C107,wiki_books_10852,FALSE
C5484,wiki_books_2824,FALSE
C849,wiki_books_1562,FALSE
C2366,wiki_books_9885,FALSE
C5440,wiki_books_5092,FALSE
C569,wiki_books_9968,FALSE
C1947,wiki_books_8525,FALSE
C4616,wiki_books_3868,FALSE
C936,wiki_books_345,FALSE
C5279,wiki_books_635,FALSE
C924,wiki_books_4890,FALSE
C3102,wiki_books_10027,FALSE
C2394,wiki_books_10832,FALSE
C607,wiki_books_7690,FALSE
C660,wiki_books_1755,FALSE
C3766,wiki_books_4339,FALSE
C1807,wiki_books_402,FALSE
C5188,wiki_books_7641,FALSE
C3477,wiki_books_4573,FALSE
C354,wiki_books_11544,FALSE
C2543,wiki_books_14345,FALSE
C4011,wiki_books_12422,FALSE
C1208,wiki_books_12893,FALSE
C1271,wiki_books_9682,FALSE
C3319,wiki_books_16461,FALSE
C4630,wiki_books_5068,FALSE
C3245,wiki_books_7077,FALSE
C688,wiki_books_13519,FALSE
C2270,wiki_books_3601,FALSE
C2319,wiki_books_5759,FALSE
C4515,wiki_books_5621,FALSE
C4782,wiki_books_10360,FALSE
C2890,wiki_books_5043,FALSE
C771,wiki_books_1295,FALSE
C2464,wiki_books_9683,FALSE
C4476,wiki_books_10615,FALSE
C938,wiki_books_4907,FALSE
C3817,wiki_books_12409,FALSE
C3586,wiki_books_11052,FALSE
C2762,wiki_books_989,FALSE
C723,wiki_books_13611,FALSE
C3010,wiki_books_9585,FALSE
C3382,wiki_books_4584,FALSE
C5358,wiki_books_4157,FALSE
C1857,wiki_books_5436,FALSE
C649,wiki_books_4154,FALSE
C3989,wiki_books_9466,FALSE
C2547,wiki_books_8357,FALSE
C3575,wiki_books_12315,FALSE
C3198,wiki_books_3206,FALSE
C4625,wiki_books_10366,FALSE
C3658,wiki_books_15553,FALSE
C3770,wiki_books_5390,FALSE
C4459,wiki_books_6913,FALSE
C3117,wiki_books_2765,FALSE
C4466,wiki_books_9932,FALSE
C2000,wiki_books_10676,FALSE
C5472,wiki_books_15955,FALSE
C646,wiki_books_3777,FALSE
C4414,wiki_books_12418,FALSE
C2412,wiki_books_13827,FALSE
C5038,wiki_books_11556,FALSE
C795,wiki_books_6416,FALSE
C3795,wiki_books_909,FALSE
C2145,wiki_books_15772,FALSE
C2569,wiki_books_13033,FALSE
C127,wiki_books_14545,FALSE
C5363,wiki_books_5305,FALSE
C840,wiki_books_11754,FALSE
C1070,wiki_books_6418,FALSE
C2038,wiki_books_10257,FALSE
C954,wiki_books_14795,FALSE
C181,wiki_books_4481,FALSE
C3308,wiki_books_227,FALSE
C825,wiki_books_1956,FALSE
C1259,wiki_books_15686,FALSE
C3178,wiki_books_10441,FALSE
C243,wiki_books_16245,FALSE
C2685,wiki_books_10490,FALSE
C2918,wiki_books_6179,FALSE
C1726,wiki_books_11791,FALSE
C1044,wiki_books_8290,FALSE
C299,wiki_books_3271,FALSE
C1376,wiki_books_9408,FALSE
C5264,wiki_books_273,FALSE
C4370,wiki_books_6407,FALSE
C1012,wiki_books_7223,FALSE
C5367,wiki_books_8268,FALSE
C4647,wiki_books_663,FALSE
C2720,wiki_books_5362,FALSE
C1247,wiki_books_10892,FALSE
C2157,wiki_books_15121,FALSE
C1638,wiki_books_4002,FALSE
C4067,wiki_books_13152,FALSE
C3556,wiki_books_15327,FALSE
C691,wiki_books_8366,FALSE
C24,wiki_books_9996,FALSE
C665,wiki_books_13264,FALSE
C5483,wiki_books_5124,FALSE
C2620,wiki_books_735,FALSE
C3059,wiki_books_9134,FALSE
C4019,wiki_books_3950,FALSE
C590,wiki_books_11030,FALSE
C2667,wiki_books_7984,FALSE
C4311,wiki_books_8579,FALSE
C3799,wiki_books_12984,FALSE
C2442,wiki_books_7722,FALSE
C1837,wiki_books_12264,FALSE
C1447,wiki_books_4764,FALSE
C5546,wiki_books_11307,FALSE
C5672,wiki_books_5022,FALSE
C5499,wiki_books_8657,FALSE
C3014,wiki_books_10478,FALSE
C3061,wiki_books_6110,FALSE
C4012,wiki_books_248,FALSE
C670,wiki_books_13894,FALSE
C2054,wiki_books_3639,FALSE
C1701,wiki_books_10021,FALSE
C267,wiki_books_10851,FALSE
C3714,wiki_books_2938,FALSE
C4348,wiki_books_12,FALSE
C295,wiki_books_3714,FALSE
C2756,wiki_books_5551,FALSE
C1048,wiki_books_7596,FALSE
C2975,wiki_books_14978,FALSE
C544,wiki_books_7620,FALSE
C1558,wiki_books_1722,FALSE
C5092,wiki_books_7236,FALSE
C2027,wiki_books_11801,FALSE
C4837,wiki_books_13389,FALSE
C189,wiki_books_14247,FALSE
C2619,wiki_books_16303,FALSE
C1614,wiki_books_1791,FALSE
C4738,wiki_books_12242,FALSE
C3179,wiki_books_13422,FALSE
C3705,wiki_books_622,FALSE
C4827,wiki_books_8286,FALSE
C1295,wiki_books_9537,FALSE
C4387,wiki_books_3587,FALSE
C2498,wiki_books_2681,FALSE
C3761,wiki_books_46,FALSE
C998,wiki_books_13520,FALSE
C1511,wiki_books_11721,FALSE
C2487,wiki_books_7839,FALSE
C4821,wiki_books_10743,FALSE
C5263,wiki_books_15408,FALSE
C2389,wiki_books_11068,FALSE
C3066,wiki_books_11104,FALSE
C1212,wiki_books_8639,FALSE
C445,wiki_books_4360,FALSE
C2421,wiki_books_10315,FALSE
C988,wiki_books_9190,FALSE
C4366,wiki_books_6026,FALSE
C608,wiki_books_8530,FALSE
C4559,wiki_books_8737,FALSE
C4222,wiki_books_2043,FALSE
C2155,wiki_books_12162,FALSE
C3254,wiki_books_15704,FALSE
C1875,wiki_books_5906,FALSE
C3498,wiki_books_14308,FALSE
C3577,wiki_books_5138,FALSE
C3729,wiki_books_13688,FALSE
C713,wiki_books_505,FALSE
C891,wiki_books_7457,FALSE
C2866,wiki_books_4464,FALSE
C4328,wiki_books_981,FALSE
C1845,wiki_books_1872,FALSE
C4566,wiki_books_10716,FALSE
C2256,wiki_books_5417,FALSE
C4287,wiki_books_11458,FALSE
C2780,wiki_books_10881,FALSE
C1946,wiki_books_9994,FALSE
C2330,wiki_books_10613,FALSE
C3681,wiki_books_7880,FALSE
C1406,wiki_books_1592,FALSE
C1136,wiki_books_2345,FALSE
C137,wiki_books_10142,FALSE
C769,wiki_books_9987,FALSE
C836,wiki_books_7162,FALSE
C2731,wiki_books_12911,FALSE
C5141,wiki_books_10437,FALSE
C1843,wiki_books_9247,FALSE
C3868,wiki_books_15081,FALSE
C5480,wiki_books_3641,FALSE
C5087,wiki_books_16263,FALSE
C3762,wiki_books_15247,FALSE
C5657,wiki_books_10669,FALSE
C1371,wiki_books_13284,FALSE
C3365,wiki_books_2614,FALSE
C3313,wiki_books_9238,FALSE
C1069,wiki_books_13367,FALSE
C4201,wiki_books_5027,FALSE
C2192,wiki_books_568,FALSE
C3829,wiki_books_5243,FALSE
C5416,wiki_books_10895,FALSE
C5229,wiki_books_1070,FALSE
C4186,wiki_books_8096,FALSE
C1577,wiki_books_3730,FALSE
C3269,wiki_books_15175,FALSE
C2952,wiki_books_14451,FALSE
C4238,wiki_books_825,FALSE
C534,wiki_books_8309,FALSE
C5078,wiki_books_14979,FALSE
C3949,wiki_books_5543,FALSE
C4341,wiki_books_13735,FALSE
C1906,wiki_books_10472,FALSE
C813,wiki_books_11942,FALSE
C1860,wiki_books_2290,FALSE
C4825,wiki_books_5497,FALSE
C5602,wiki_books_9091,FALSE
C1617,wiki_books_4471,FALSE
C4731,wiki_books_8424,FALSE
C2128,wiki_books_9236,FALSE
C4403,wiki_books_1194,FALSE
C4278,wiki_books_11019,FALSE
C309,wiki_books_14612,FALSE
C1035,wiki_books_1128,FALSE
C4185,wiki_books_10700,FALSE
C3475,wiki_books_8835,FALSE
C3197,wiki_books_3661,FALSE
C2694,wiki_books_162,FALSE
C2914,wiki_books_7095,FALSE
C1137,wiki_books_4461,FALSE
C3830,wiki_books_12255,FALSE
C4946,wiki_books_11802,FALSE
C940,wiki_books_105,FALSE
C2815,wiki_books_7833,FALSE
C1708,wiki_books_15305,FALSE
C141,wiki_books_15250,FALSE
C1176,wiki_books_14762,FALSE
C5160,wiki_books_3824,FALSE
C1021,wiki_books_8288,FALSE
C2245,wiki_books_2803,FALSE
C2861,wiki_books_14305,FALSE
C3914,wiki_books_1758,FALSE
C3324,wiki_books_11138,FALSE
C5725,wiki_books_9800,FALSE
C3685,wiki_books_13730,FALSE
C1713,wiki_books_6289,FALSE
C3086,wiki_books_1665,FALSE
C4553,wiki_books_14051,FALSE
C3212,wiki_books_7159,FALSE
C1272,wiki_books_8758,FALSE
C2611,wiki_books_692,FALSE
